Quest Name,Objective,Steps,Min Level,Max Level,First Step Position
Parking,"Parking: Objective #1",1,0,99,"(-226.2, 0.0, -407.1)"
Parking,"Parking: Objective #2",1,0,99,"(-238.8, 0.1, -409.6)"
Parking,"Parking: Objective #3",1,0,99,"(-247.3, 0.0, -414.7)"
Parking,"Parking: Objective #4",1,0,99,"(-221.3, 0.0, -426.1)"
Medical Block Elevator Camping,"Medical Block Elevator Camping: Objective #1",2,0,99,"(-117.4, -4.0, -359.6)"
Server Room Camping,"Server Room Camping: Objective #1",2,0,99,"(-142.3, 4.1, -298.1)"
Infirmary Camping,"Infirmary Camping: Objective #1",2,0,99,"(-134.8, 4.1, -379.6)"
Security Office Outside Camping,"Security Office Outside Camping: Objective #1",2,0,99,"(-242.5, 4.1, -299.9)"
Security Office Inside Camping,"Security Office Inside Camping: Objective #1",4,0,99,"(-251.4, 4.1, -319.2)"
Black Room Camping,"Black Room Camping: Objective #1",2,0,99,"(-127.3, 0.0, -346.0)"
Green Room Camping,"Green Room Camping: Objective #1",2,0,99,"(-138.4, 4.1, -341.1)"
